,Source,Target,distancias,longitudclase,pesos
272022,382,369,1825.54735061813,C,0.83421399174426
272024,382,371,1951.75656464986,C,0.824760899440148
272027,382,374,1381.10352792191,C,0.869300620083804
272029,382,376,1785.24772563866,C,0.837278251574457
272030,382,377,1698.58203579004,C,0.843944913187469
272031,382,378,1422.77078437916,C,0.865886309132354
272033,382,380,1680.53605797368,C,0.845346456613548
272034,382,381,1799.67290316671,C,0.836178821926887
272232,382,579,1702.90073582097,C,0.843610189644714
272252,382,599,1735.91741861607,C,0.841059958679654
272255,382,602,1367.26456625973,C,0.870440580913696
272267,382,614,1947.96541314115,C,0.825041735211851
272270,382,617,1965.00843737289,C,0.823780745568809
272282,382,629,1817.93714520807,C,0.834790929383916
272303,382,650,1154.28345482132,C,0.888369375906425
272304,382,651,1786.6799296063,C,0.83716896542955
272322,382,669,1377.56745953286,C,0.869591613585778
272324,382,671,1127.08954964318,C,0.890711876470268
272382,383,16,1171.60084573348,C,0.886884055356281
272383,383,17,1700.27970171477,C,0.843813302850094
272384,383,18,1733.92351242782,C,0.841213531808308
272760,383,394,1782.8031569136,C,0.837464853428511
272761,383,395,1831.24543374713,C,0.833782535908053
272764,383,398,1512.37487933484,C,0.858634036307705
273040,383,674,1029.16619109248,C,0.899250374328885
273057,383,691,1417.00811218355,C,0.866356916734932
274045,385,253,1953.08027206612,C,0.824662888665964
274178,385,386,1580.28732281923,C,0.853217836400536
274468,385,676,1763.77789708208,C,0.838919960721341
274562,386,57,1614.98283784961,C,0.850477062735215
274737,386,232,1809.2912605013,C,0.83544735202374
274742,386,237,1923.84460001564,C,0.826833013136237
274890,386,385,1580.28732281923,C,0.853217836400536
274899,386,394,1164.91987100896,C,0.887456496778448
274902,386,397,1341.20318217827,C,0.872595479661549
275186,386,681,1898.36485209376,C,0.828733676597937
275196,386,691,1821.84376238802,C,0.834494665000142
276325,388,394,1971.3217591545,C,0.823314609523618
276328,388,397,1364.35937232664,C,0.87068027110696
276607,388,676,1758.39010154806,C,0.839332954216885
277750,390,393,1643.91970742783,C,0.848204624483282
277752,390,395,1904.94697883703,C,0.828241845823112
277754,390,397,1284.41971335646,C,0.877327799314835
277755,390,398,1260.56782307978,C,0.879330953403275
278031,390,674,1576.09902071663,C,0.853549886899969
278048,390,691,1265.99052604989,C,0.878874735356496
278086,391,16,1212.4173115927,C,0.883402780525695
278464,391,394,1290.59014802784,C,0.876811072525245
278465,391,395,1915.18237694383,C,0.827478193339078
278468,391,398,1363.96366331742,C,0.870712928907948
279047,392,264,1348.57191266878,C,0.871985111313593
279474,392,691,1816.74684930467,C,0.834881239139206
279512,393,16,1947.33543452872,C,0.825088420443588
279886,393,390,1643.91970742783,C,0.848204624483282
279890,393,394,1728.49389679173,C,0.841632011980652
279891,393,395,1231.34040505882,C,0.881798067631737
279892,393,396,1044.06696924913,C,0.897940545751339
280082,393,586,1058.94917154319,C,0.896636153125565
280224,394,15,1956.11744885741,C,0.824438096134387
280225,394,16,1641.31739660529,C,0.848408489220794
280441,394,232,1601.58050676184,C,0.851533690664846
280446,394,237,1675.89215302232,C,0.845707879574016
280592,394,383,1782.8031569136,C,0.837464853428511
280595,394,386,1164.91987100896,C,0.887456496778448
280597,394,388,1971.3217591545,C,0.823314609523618
280600,394,391,1290.59014802784,C,0.876811072525245
280602,394,393,1728.49389679173,C,0.841632011980652
280605,394,396,1658.02405639525,C,0.847101393678259
280795,394,586,1090.92217359138,C,0.893846565932394
280883,394,674,1311.64324035811,C,0.875052608905909
280890,394,681,1601.99309177905,C,0.851501123660161
280900,394,691,1246.42498966813,C,0.880523037277027
281305,395,383,1831.24543374713,C,0.833782535908053
281312,395,390,1904.94697883703,C,0.828241845823112
281313,395,391,1915.18237694383,C,0.827478193339078
281315,395,393,1231.34040505882,C,0.881798067631737
281596,395,674,1631.31310916831,C,0.849193137353319
281613,395,691,1779.2841937694,C,0.837733613379101
281650,396,15,1858.83370628816,C,0.831699862199346
281652,396,17,1698.42689999931,C,0.843956942026034
281653,396,18,1791.8176707105,C,0.836777158190362
282028,396,393,1044.06696924913,C,0.897940545751339
282029,396,394,1658.02405639525,C,0.847101393678259
282033,396,398,1644.46609021148,C,0.848161833361571
282309,396,674,1063.17670636475,C,0.89626630977543
282326,396,691,1437.246322557,C,0.864706418975815
282612,397,264,1507.81891239614,C,0.85899984923986
282734,397,386,1341.20318217827,C,0.872595479661549
282736,397,388,1364.35937232664,C,0.87068027110696
282738,397,390,1284.41971335646,C,0.877327799314835
283024,397,676,1648.86336379565,C,0.847817608726663
283039,397,691,1712.05888466981,C,0.842901259374435
283444,398,383,1512.37487933484,C,0.858634036307705
283451,398,390,1260.56782307978,C,0.879330953403275
283452,398,391,1363.96366331742,C,0.870712928907948
283457,398,396,1644.46609021148,C,0.848161833361571
283647,398,586,1663.23575940174,C,0.846694464268228
283874,399,100,1921.92020837401,C,0.826976258843259
283876,399,102,1637.74254902624,C,0.848688702207324
283907,399,133,1400.25743704599,C,0.867727766812559
284174,399,400,1295.41611865657,C,0.876407358331758
284175,399,401,1297.97621973105,C,0.876193345220568
284178,399,404,1540.67701227274,C,0.856368530035008
284187,399,413,1539.68611794775,C,0.856447646370576
284188,399,414,1295.21610132352,C,0.876424083298146
284198,399,424,1867.55785031361,C,0.831043429088124
284348,399,574,1270.73113811136,C,0.878476290022992
284418,399,644,1181.14995169292,C,0.886067146702257
284619,400,132,1175.75359946546,C,0.88652860980503
284886,400,399,1295.41611865657,C,0.876407358331758
284891,400,404,1501.56170060764,C,0.859502768798322
284899,400,412,1379.83836514489,C,0.869404711684684
284906,400,419,1091.55194642481,C,0.893791793684578
284908,400,421,1912.30534493569,C,0.827692703407266
285332,401,132,1177.29771966378,C,0.886396516987583
285599,401,399,1297.97621973105,C,0.876193345220568
285604,401,404,1489.27489718203,C,0.860492028560694
285612,401,412,1365.23227718499,C,0.870608239070957
285619,401,419,1102.01343120563,C,0.892882924223341
285621,401,421,1898.32874353826,C,0.828736376318457
286042,402,129,1844.87692204679,C,0.832752175533079
286048,402,135,1379.59144476616,C,0.869425030031358
286317,402,404,1238.81346527226,C,0.88116594312051
286325,402,412,1534.156126048,C,0.856889448101784
286334,402,421,1616.59521727713,C,0.850350120852726
286338,402,425,1900.93146295158,C,0.828541824411119
286340,402,427,1983.37071819393,C,0.822426452563458
286576,402,663,1033.90261058598,C,0.898833613018131
287051,403,425,1694.50728165629,C,0.844260973180344
287052,403,426,1895.47318300091,C,0.828949933105135
287059,403,433,1777.34073454312,C,0.837882118558345
287471,404,132,1413.59708619116,C,0.866635718657047
287474,404,135,1565.18306988571,C,0.854416524289509
287738,404,399,1540.67701227274,C,0.856368530035008
287739,404,400,1501.56170060764,C,0.859502768798322
287740,404,401,1489.27489718203,C,0.860492028560694
287741,404,402,1238.81346527226,C,0.88116594312051
287747,404,408,1310.929858404,C,0.875112078813607
287749,404,410,1176.97226537643,C,0.886424354922875
287751,404,412,1008.32357036141,C,0.901088934775701
287752,404,413,1522.53763821658,C,0.857819157982817
287753,404,414,1488.31356045977,C,0.860569525696125
287755,404,416,1252.57031935099,C,0.880004657341387
287756,404,417,1183.89409870882,C,0.88583266821455
287760,404,421,1532.21731726967,C,0.857044451215667
287763,404,424,1614.76433546727,C,0.850494268242265
287765,404,426,1735.70856100114,C,0.841076042523107
287913,404,574,1493.93322498756,C,0.860116700027955
287933,404,594,1314.36117334867,C,0.87482610695491
287983,404,644,1501.85787463952,C,0.859478950715251
288002,404,663,1381.52647266812,C,0.869265827752179
288459,405,407,1498.12391087685,C,0.859779329770372
288467,405,415,1257.94910567003,C,0.87955143865407
288470,405,418,1084.43391288455,C,0.894411250377164
288472,405,420,1220.29174477167,C,0.882734305215217
288474,405,422,1441.01372391892,C,0.864399868094983
288477,405,425,1215.20534648827,C,0.883165983303646
288478,405,426,1986.22752063949,C,0.822216151927231
288480,405,428,1799.26750828156,C,0.836209680079501
288484,405,432,1225.42453776749,C,0.88229911722465
288485,405,433,1206.43440324881,C,0.883911358009867
288758,405,706,1579.9954654273,C,0.853240966613164
289172,406,407,1498.12391087685,C,0.859779329770372
289180,406,415,1257.94910567003,C,0.87955143865407
289183,406,418,1084.43391288455,C,0.894411250377164
289185,406,420,1220.29174477167,C,0.882734305215217
289187,406,422,1441.01372391892,C,0.864399868094983
289190,406,425,1215.20534648827,C,0.883165983303646
289191,406,426,1986.22752063949,C,0.822216151927231
289193,406,428,1799.26750828156,C,0.836209680079501
289197,406,432,1225.42453776749,C,0.88229911722465
289198,406,433,1206.43440324881,C,0.883911358009867
289471,406,706,1579.9954654273,C,0.853240966613164
289883,407,405,1498.12391087685,C,0.859779329770372
289884,407,406,1498.12391087685,C,0.859779329770372
290595,408,404,1310.929858404,C,0.875112078813607
290603,408,412,1422.89467246957,C,0.865876197447258
291263,409,359,1849.1607134321,C,0.83242890319571
291322,409,418,1098.47209744276,C,0.893190380042632
291735,410,118,1682.54362095407,C,0.845190308864857
291746,410,129,1359.68251348807,C,0.871066408210582
292021,410,404,1176.97226537643,C,0.886424354922875
292029,410,412,1787.6015873076,C,0.837098652252371
292043,410,426,1410.02949962892,C,0.866927509185999
292758,411,428,1890.40042742226,C,0.829329577240512
293443,412,400,1379.83836514489,C,0.869404711684684
293444,412,401,1365.23227718499,C,0.870608239070957
293445,412,402,1534.156126048,C,0.856889448101784
293447,412,404,1008.32357036141,C,0.901088934775701
293451,412,408,1422.89467246957,C,0.865876197447258
293453,412,410,1787.6015873076,C,0.837098652252371
293456,412,413,1222.8103791473,C,0.882520707138155
293457,412,414,1366.21058288521,C,0.870527523529082
293459,412,416,1595.32131509466,C,0.852028059729316
293460,412,417,1737.51669471963,C,0.840936820968328
293467,412,424,1080.13621505947,C,0.894785679359764
293469,412,426,1433.72955445562,C,0.864992772278257
293617,412,574,1389.44311837581,C,0.868615101249173
293637,412,594,1435.99559448185,C,0.864808237946542
293687,412,644,1459.97955762228,C,0.86285992655951
293888,413,132,1413.58801100096,C,0.866636460661617
294155,413,399,1539.68611794775,C,0.856447646370576
294160,413,404,1522.53763821658,C,0.857819157982817
294168,413,412,1222.8103791473,C,0.882520707138155
294175,413,419,1350.87735411731,C,0.87179432179787
294177,413,421,1712.21034505822,C,0.842889544874915
294601,414,132,1174.55382949707,C,0.886631272128876
294868,414,399,1295.21610132352,C,0.876424083298146
294873,414,404,1488.31356045977,C,0.860569525696125
294881,414,412,1366.21058288521,C,0.870527523529082
294888,414,419,1099.67854780698,C,0.8930856131912
294890,414,421,1899.78187670207,C,0.828627744114706
295587,415,405,1257.94910567003,C,0.87955143865407
295588,415,406,1257.94910567003,C,0.87955143865407
296024,416,129,1766.98520860973,C,0.838674301929294
296030,416,135,1307.59331208576,C,0.87539033183275
296299,416,404,1252.57031935099,C,0.880004657341387
296307,416,412,1595.32131509466,C,0.852028059729316
296316,416,421,1692.47231295558,C,0.844418905021652
296320,416,425,1960.0574211197,C,0.824146666960138
296322,416,427,1980.15106404887,C,0.822663593141449
296726,417,118,1783.81787498689,C,0.837387386613003
296737,417,129,1452.07078084674,C,0.86350141668407
297012,417,404,1183.89409870882,C,0.88583266821455
297020,417,412,1737.51669471963,C,0.840936820968328
297029,417,421,1929.47465048884,C,0.826414214577486
297034,417,426,1308.602351798,C,0.875306163777156
297726,418,405,1084.43391288455,C,0.894411250377164
297727,418,406,1084.43391288455,C,0.894411250377164
297730,418,409,1098.47209744276,C,0.893190380042632
297754,418,433,1954.74639679005,C,0.824539557522256
298434,419,400,1091.55194642481,C,0.893791793684578
298435,419,401,1102.01343120563,C,0.892882924223341
298447,419,413,1350.87735411731,C,0.87179432179787
298448,419,414,1099.67854780698,C,0.8930856131912
298458,419,424,1693.0748654246,C,0.844372135383029
298608,419,574,1070.16289127724,C,0.895655795825259
299152,420,405,1220.29174477167,C,0.882734305215217
299153,420,406,1220.29174477167,C,0.882734305215217
299860,421,400,1912.30534493569,C,0.827692703407266
299861,421,401,1898.32874353826,C,0.828736376318457
299862,421,402,1616.59521727713,C,0.850350120852726
299864,421,404,1532.21731726967,C,0.857044451215667
299873,421,413,1712.21034505822,C,0.842889544874915
299874,421,414,1899.78187670207,C,0.828627744114706
299876,421,416,1692.47231295558,C,0.844418905021652
299877,421,417,1929.47465048884,C,0.826414214577486
299884,421,424,1479.03249033818,C,0.861318427814214
299885,421,425,1818.77631836022,C,0.834727271645068
299886,421,426,1151.96918536814,C,0.888568248801343
299888,421,428,1660.46766520358,C,0.846910548178602
300034,421,574,1926.01689052257,C,0.826671374225508
300578,422,405,1441.01372391892,C,0.864399868094983
300579,422,406,1441.01372391892,C,0.864399868094983
301497,423,611,1275.8619715444,C,0.87804545374823
301731,424,132,1736.29202039733,C,0.841031112642345
301998,424,399,1867.55785031361,C,0.831043429088124
302003,424,404,1614.76433546727,C,0.850494268242265
302011,424,412,1080.13621505947,C,0.894785679359764
302018,424,419,1693.0748654246,C,0.844372135383029
302020,424,421,1479.03249033818,C,0.861318427814214
302714,425,402,1900.93146295158,C,0.828541824411119
302715,425,403,1694.50728165629,C,0.844260973180344
302717,425,405,1215.20534648827,C,0.883165983303646
302718,425,406,1215.20534648827,C,0.883165983303646
302728,425,416,1960.0574211197,C,0.824146666960138
302733,425,421,1818.77631836022,C,0.834727271645068
302738,425,426,1076.39048844639,C,0.895112274649676
302739,425,427,1656.28905380476,C,0.847236949356623
303428,426,403,1895.47318300091,C,0.828949933105135
303429,426,404,1735.70856100114,C,0.841076042523107
303430,426,405,1986.22752063949,C,0.822216151927231
303431,426,406,1986.22752063949,C,0.822216151927231
303435,426,410,1410.02949962892,C,0.866927509185999
303437,426,412,1433.72955445562,C,0.864992772278257
303442,426,417,1308.602351798,C,0.875306163777156
303446,426,421,1151.96918536814,C,0.888568248801343
303450,426,425,1076.39048844639,C,0.895112274649676
303452,426,427,1847.72543756499,C,0.832537186993245
303458,426,433,1782.1166559675,C,0.837517271230349
303688,426,663,1936.53912440675,C,0.825889314357469
304140,427,402,1983.37071819393,C,0.822426452563458
304154,427,416,1980.15106404887,C,0.822663593141449
304163,427,425,1656.28905380476,C,0.847236949356623
304164,427,426,1847.72543756499,C,0.832537186993245
304171,427,433,1753.95544424195,C,0.839673191522385
304856,428,405,1799.26750828156,C,0.836209680079501
304857,428,406,1799.26750828156,C,0.836209680079501
304862,428,411,1890.40042742226,C,0.829329577240512
304872,428,421,1660.46766520358,C,0.846910548178602
307708,432,405,1225.42453776749,C,0.88229911722465
307709,432,406,1225.42453776749,C,0.88229911722465
308419,433,403,1777.34073454312,C,0.837882118558345
308421,433,405,1206.43440324881,C,0.883911358009867
308422,433,406,1206.43440324881,C,0.883911358009867
308434,433,418,1954.74639679005,C,0.824539557522256
308442,433,426,1782.1166559675,C,0.837517271230349
308443,433,427,1753.95544424195,C,0.839673191522385
309164,434,435,1445.15844835807,C,0.864062865691654
309165,434,436,1954.3770297044,C,0.824566895909243
309167,434,438,1300.07439349441,C,0.876018025105146
309169,434,440,1501.32743836561,C,0.859521608918909
309170,434,441,1276.21521615273,C,0.878015807333601
309172,434,443,1134.44370276656,C,0.890077167151309
309302,434,573,1001.05396520442,C,0.901731967757982
309342,434,613,1174.58672737828,C,0.886628456794764
309876,435,434,1445.15844835807,C,0.864062865691654
309879,435,437,1843.17567018933,C,0.832880628592545
309880,435,438,1308.50797538552,C,0.875314035406692
309881,435,439,1054.03798122154,C,0.897066189113896
309884,435,442,1589.507302382,C,0.85248778178595
309885,435,443,1329.77045312939,C,0.873544171235217
310015,435,573,1258.4537751526,C,0.879508938955689
310088,435,646,1861.79020583045,C,0.831477289373226
310589,436,434,1954.3770297044,C,0.824566895909243
310593,436,438,1713.79418609705,C,0.842767064328092
310594,436,439,1847.22712245966,C,0.832574788760097
310598,436,443,1612.30718536581,C,0.850687799262289
310728,436,573,1650.91446729111,C,0.847657141060872
310860,436,705,1427.3495015368,C,0.865512753349307
311303,437,435,1843.17567018933,C,0.832880628592545
311306,437,438,1874.32729293196,C,0.830534787622167
311307,437,439,1395.61270648246,C,0.868108653162805
311308,437,440,1887.61604369861,C,0.829538107885046
311309,437,441,1719.70938517664,C,0.842309948611153
311311,437,443,1706.50882801051,C,0.843330745715425
311441,437,573,1574.52766439434,C,0.853674531427095
311481,437,613,1662.58735618192,C,0.846745070250974
312015,438,434,1300.07439349441,C,0.876018025105146
312016,438,435,1308.50797538552,C,0.875314035406692
312017,438,436,1713.79418609705,C,0.842767064328092
312018,438,437,1874.32729293196,C,0.830534787622167
312021,438,440,1373.14405175375,C,0.869955903261069
312022,438,441,1085.69570771492,C,0.894301378334092
312023,438,442,1162.65605880097,C,0.887650633119882
312227,438,646,1907.27315996378,C,0.8280681681108
312286,438,705,1668.47743966007,C,0.846285588386028
312729,439,435,1054.03798122154,C,0.897066189113896
312730,439,436,1847.22712245966,C,0.832574788760097
312731,439,437,1395.61270648246,C,0.868108653162805
312734,439,440,1122.66518727836,C,0.891094162858232
312736,439,442,1542.54732860684,C,0.856219237514423
312940,439,646,1427.26771316615,C,0.865519423246647
312999,439,705,1370.66337684726,C,0.870160332813443
313441,440,434,1501.32743836561,C,0.859521608918909
313444,440,437,1887.61604369861,C,0.829538107885046
313445,440,438,1373.14405175375,C,0.869955903261069
313446,440,439,1122.66518727836,C,0.891094162858232
313449,440,442,1618.37440139283,C,0.85021009048528
313450,440,443,1396.95973121258,C,0.867998157365352
313580,440,573,1326.63841348645,C,0.873804428981899
313653,440,646,1905.41314672095,C,0.828207034884202
314154,441,434,1276.21521615273,C,0.878015807333601
314157,441,437,1719.70938517664,C,0.842309948611153
314158,441,438,1085.69570771492,C,0.894301378334092
314162,441,442,1493.41506923095,C,0.860158432437602
314163,441,443,1098.90561990232,C,0.893152730589505
314293,441,573,1025.29647948257,C,0.899591160301476
314366,441,646,1741.40867998851,C,0.840637304629625
314868,442,435,1589.507302382,C,0.85248778178595
314871,442,438,1162.65605880097,C,0.887650633119882
314872,442,439,1542.54732860684,C,0.856219237514423
314873,442,440,1618.37440139283,C,0.85021009048528
314874,442,441,1493.41506923095,C,0.860158432437602
314876,442,443,1347.40993210126,C,0.872081304035512
315006,442,573,1439.22176665041,C,0.864545651327164
315046,442,613,1402.67090336117,C,0.867529984917331
315580,443,434,1134.44370276656,C,0.890077167151309
315581,443,435,1329.77045312939,C,0.873544171235217
315582,443,436,1612.30718536581,C,0.850687799262289
315583,443,437,1706.50882801051,C,0.843330745715425
315586,443,440,1396.95973121258,C,0.867998157365352
315587,443,441,1098.90561990232,C,0.893152730589505
315588,443,442,1347.40993210126,C,0.872081304035512
315792,443,646,1739.85235713023,C,0.840757049295128
315851,443,705,1482.91618425829,C,0.861004888752306
316304,444,445,1124.65674947732,C,0.890922041612743
316307,444,448,1545.36515102224,C,0.855994411359407
316376,444,517,1389.77673157066,C,0.868587700554514
316395,444,536,1605.64912583149,C,0.851212646902504
316396,444,537,1059.95742657643,C,0.896547918823546
316397,444,538,1821.95027672217,C,0.834486590264988
316399,444,540,1720.90144814848,C,0.842217888203711
316504,444,645,1767.04051245224,C,0.838670067283506
317016,445,444,1124.65674947732,C,0.890922041612743
317022,445,450,1855.85310765936,C,0.831924369917794
317102,445,530,1724.18506331603,C,0.841964405839253
317304,446,19,1779.49728339887,C,0.837717333804184
317733,446,448,1868.16090899546,C,0.830998091269221
317734,446,449,1433.38621331223,C,0.865020739037947
317745,446,460,1385.8413972262,C,0.868911031986271
317746,446,461,1448.5931339899,C,0.863783794703858
317747,446,462,1348.6935308048,C,0.871975044575458
317750,446,465,1440.44757993936,C,0.864445920966812
318012,447,14,1426.43005105652,C,0.865587741080821
318013,447,15,1778.11545943128,C,0.837822913342773
318017,447,19,1095.95410412095,C,0.893409119079222
318446,447,448,1933.67596868384,C,0.826101970424496
318790,448,79,1661.6793923641,C,0.84681594434964
319155,448,444,1545.36515102224,C,0.855994411359407
319157,448,446,1868.16090899546,C,0.830998091269221
319158,448,447,1933.67596868384,C,0.826101970424496
319172,448,461,1988.3899080897,C,0.822057041451975
319438,449,14,1027.25418961869,C,0.899418722373628
319439,449,15,1429.94099216854,C,0.865301468741921
319656,449,232,1927.81529314394,C,0.826537603911616
319661,449,237,1815.47048391542,C,0.834978100844218
319870,449,446,1433.38621331223,C,0.865020739037947
319874,449,450,1609.7927792414,C,0.850885931103752
320105,449,681,1798.34613272485,C,0.836279822508108
320156,450,19,1714.88127136071,C,0.842683019167939
320188,450,51,1720.88570484124,C,0.842219103893654
320189,450,52,1910.31242445979,C,0.827841359775801
320196,450,59,1965.86383187102,C,0.823717557698854
320369,450,232,1545.79767692569,C,0.855959911781662
320370,450,233,1833.04402613956,C,0.833646440099694
320371,450,234,1700.3841565363,C,0.843805206405224
320372,450,235,1728.05913218896,C,0.841665538870884
320373,450,236,1724.69840509474,C,0.841924791634288
320374,450,237,1454.50793693937,C,0.863303634452767
320582,450,445,1855.85310765936,C,0.831924369917794
320586,450,449,1609.7927792414,C,0.850885931103752
320785,450,648,1856.32385576501,C,0.831888903684868
320818,450,681,1521.60984901647,C,0.857893486544286
320925,451,75,1802.32815941776,C,0.835976763432305
320926,451,76,1630.22787052396,C,0.849278341175565
320928,451,78,1982.9584873957,C,0.822456807400693
320931,451,81,1650.54732807899,C,0.847685859659135
320932,451,82,1596.16768337029,C,0.851961177555195
321302,451,452,1313.77513903573,C,0.874874934856141
321303,451,453,1625.50658682415,C,0.849649215792148
321304,451,454,1910.15082411422,C,0.82785341624536
321305,451,455,1062.97825611846,C,0.896283664251149
321554,451,704,1813.20544742105,C,0.835150046854013
321636,452,73,1996.37378344434,C,0.821470113527547
322014,452,451,1313.77513903573,C,0.874874934856141
322018,452,455,1480.84446740173,C,0.861172114550942
322022,452,459,1927.07387421284,C,0.82659274752002
322147,452,584,1587.42913343705,C,0.852652225867328
322160,452,597,1261.13564707083,C,0.879283159537731
322267,452,704,1439.26739736321,C,0.864541938467347
322349,453,73,1674.73471555126,C,0.845798008018612
322727,453,451,1625.50658682415,C,0.849649215792148
322731,453,455,1651.77782271634,C,0.847589614788313
322732,453,456,1291.24322161955,C,0.876756418216607
322860,453,584,1345.37030071428,C,0.872250203022521
322873,453,597,1573.13621636742,C,0.853784935502469
322980,453,704,1615.25116149215,C,0.85045593511091
323062,454,73,1414.87775154135,C,0.866531021795754
323440,454,451,1910.15082411422,C,0.82785341624536
323444,454,455,1956.46413678701,C,0.824412444288924
323445,454,456,1574.95575653581,C,0.853640570312851
323573,454,584,1036.57515291637,C,0.898598624333512
323586,454,597,1857.50380780017,C,0.831800019209326
323693,454,704,1624.93906122273,C,0.849693818875357
324153,455,451,1062.97825611846,C,0.896283664251149
324154,455,452,1480.84446740173,C,0.861172114550942
324155,455,453,1651.77782271634,C,0.847589614788313
324156,455,454,1956.46413678701,C,0.824412444288924
324158,455,456,1035.7099941904,C,0.898674681711852
324299,455,597,1053.80378592661,C,0.897086706138437
324491,456,76,1703.26600208289,C,0.843581891632573
324496,456,81,1697.16849393047,C,0.844054528337097
324497,456,82,1676.81032974127,C,0.845636395775292
324868,456,453,1291.24322161955,C,0.876756418216607
324869,456,454,1574.95575653581,C,0.853640570312851
324870,456,455,1035.7099941904,C,0.898674681711852
324874,456,459,1047.10023006701,C,0.897674379204355
325119,456,704,1627.87221034337,C,0.849463346674343
325203,457,75,1594.87075744538,C,0.852063668224061
325205,457,77,1869.14793283558,C,0.830923897707282
325206,457,78,1336.57655712169,C,0.872979150188742
325501,457,373,1678.48371062725,C,0.845506147331479
325507,457,379,1093.22627198937,C,0.893646207826307
325630,457,502,1219.98882071034,C,0.882760002292206
325631,457,503,1130.69068904345,C,0.89040096259759
325632,457,504,1378.35903542908,C,0.869526455546494
325633,457,505,1491.64943738515,C,0.860300667336199
325634,457,506,1412.88921202482,C,0.866693599592347
325635,457,507,1078.01909578134,C,0.894970244743993
325639,457,511,1936.78783078207,C,0.825870847278585
325643,457,515,1254.47125281962,C,0.879844430570556
325647,457,519,1543.96446632688,C,0.856106153306403
325648,457,520,1175.55006088339,C,0.886546024588947
325649,457,521,1918.59547811469,C,0.827223858371354
325653,457,525,1476.91683037907,C,0.861489325747018
325661,457,533,1302.43455087035,C,0.875820897878504
325666,457,538,1723.09340747646,C,0.842048660506303
325724,457,596,1491.38589984158,C,0.860321901298177
325735,457,607,1518.23927407827,C,0.858163623973465
325765,457,637,1906.89163651834,C,0.828096648482411
325767,457,639,1151.26204928602,C,0.888629033125175
325773,457,645,1775.15272504683,C,0.838049373529045
325780,457,652,1865.50286609029,C,0.831197959507592
325781,457,653,1979.25371143465,C,0.822729711169861
325785,457,657,1954.64128493899,C,0.824547337100922
325812,457,684,1523.48720914035,C,0.857743097744084
325840,457,712,1339.15296981147,C,0.872765455291347
325916,458,75,1593.56937623999,C,0.852166535764635
325918,458,77,1702.9687693753,C,0.843604918785893
325919,458,78,1311.28300744881,C,0.875082638116803
326220,458,379,1443.56315582155,C,0.864192545838475
326345,458,504,1615.75212591687,C,0.85041649231617
326346,458,505,1355.0294072263,C,0.871450924262429
326347,458,506,1189.19414453982,C,0.885380147566557
326352,458,511,1598.58431917339,C,0.851770266626899
326356,458,515,1019.66170259937,C,0.90008784880215
326358,458,517,1899.77746699308,C,0.828628073729234
326360,458,519,1587.08500687697,C,0.85267946248843
326366,458,525,1079.6620389673,C,0.894827010279128
326367,458,526,1869.76039844881,C,0.830877865960782
326377,458,536,1982.14176025128,C,0.822516954162565
326378,458,537,1672.79396593933,C,0.845949175278311
326379,458,538,1294.91643484218,C,0.876449141880317
326381,458,540,1668.69100305796,C,0.846268937802016
326437,458,596,1349.32450414492,C,0.87192282054173
326448,458,607,1358.93966505527,C,0.871127771783673
326478,458,637,1988.61513549821,C,0.82204047255121
326486,458,645,1345.19178397374,C,0.872264988854678
326493,458,652,1518.31485914319,C,0.858157564283146
326498,458,657,1803.04797062568,C,0.835922004386561
326525,458,684,1343.01852991789,C,0.872445031056883
326553,458,712,1548.84877873877,C,0.855716625624628
326629,459,75,1985.04151166402,C,0.822303445725947
327006,459,452,1927.07387421284,C,0.82659274752002
327010,459,456,1047.10023006701,C,0.897674379204355
327713,460,446,1385.8413972262,C,0.868911031986271
328426,461,446,1448.5931339899,C,0.863783794703858
328428,461,448,1988.3899080897,C,0.822057041451975
329139,462,446,1348.6935308048,C,0.871975044575458
329423,463,17,1889.93384113111,C,0.829364513940562
329870,463,464,1000.81337285171,C,0.901753265046381
330092,463,686,1630.60174356233,C,0.849248985874692
330137,464,18,1190.78342106368,C,0.885244544406583
330582,464,463,1000.81337285171,C,0.901753265046381
330805,464,686,1935.59830768253,C,0.825959179856184
331278,465,446,1440.44757993936,C,0.864445920966812
332025,466,480,1805.69941912694,C,0.835720359487954
332178,466,633,1790.79434935592,C,0.836855168043304
332738,467,480,1929.48012410631,C,0.826413807621829
332891,467,633,1697.18512220921,C,0.844053238707641
333451,468,480,1994.25956778859,C,0.821625456725669
333604,468,633,1636.97373400754,C,0.848748989648737
334264,469,580,1160.21872739826,C,0.887859744813754
334977,470,580,1160.21872739826,C,0.887859744813754
335590,471,480,1810.94557500678,C,0.835321671432087
335743,471,633,1798.93847071861,C,0.8362347276826
336426,472,603,1110.11771588136,C,0.892180112420039
336456,472,633,1314.38337207379,C,0.874824257482367
336584,473,48,1868.17687635493,C,0.830996890913875
336681,473,145,1965.45017937383,C,0.823748112939567
337015,473,479,1871.43520430225,C,0.830752016787418
337016,473,480,1792.35495483492,C,0.836736205759162
337729,474,480,1816.45064177797,C,0.834903715939605
337882,474,633,1798.0792184716,C,0.836300144340214
338442,475,480,1535.57504542255,C,0.856776044425965
339155,476,480,1942.77192485946,C,0.825426761978929
339308,476,633,1685.20478502621,C,0.844983413077906
339968,477,580,1160.21872739826,C,0.887859744813754
