,Source,Target,distancias,longitudclase,pesos
201346,283,280,530.714866174123,B,0.94538080009238
201347,283,281,676.753533539331,B,0.931382350234482
201348,283,282,584.3721104919,B,0.940188885274608
201351,283,285,540.160149321413,B,0.944462713004634
201671,283,605,672.094706393868,B,0.931822514826523
202059,284,280,603.213809059114,B,0.938379250790017
202060,284,281,749.716570189201,B,0.924542679865443
202061,284,282,655.752659805496,B,0.933369801169975
202064,284,285,613.168035593385,B,0.937426015260775
202065,284,286,542.339964725766,B,0.944251086854874
202384,284,605,745.024198913323,B,0.924979526259461
202771,285,279,773.681969913865,B,0.922317989244201
202775,285,283,540.160149321413,B,0.944462713004634
202776,285,284,613.168035593385,B,0.937426015260775
203484,286,279,899.877592992428,B,0.91077775328747
203489,286,284,542.339964725766,B,0.944251086854874
204211,287,293,984.860000579347,B,0.903167709601776
204214,287,296,771.73395979977,B,0.922498421767102
204221,287,303,754.132743384728,B,0.924131923466505
204222,287,304,653.474285256666,B,0.933585928887181
204234,287,316,756.558539704236,B,0.923906450951966
204295,287,377,581.399365510042,B,0.940475037642074
204489,287,571,943.840151947395,B,0.906825032108516
204579,287,661,638.178820136974,B,0.935039459648864
204925,288,294,930.27272250316,B,0.908041229150168
204939,288,308,928.338421245304,B,0.908214887472778
205243,288,612,901.759981226687,B,0.910607799721028
205247,288,616,934.3606618437,B,0.907674439207073
205634,289,290,987.490976882719,B,0.90293413871201
205639,289,295,970.388168576446,B,0.904454642817112
205648,289,304,826.834637305498,B,0.917421868332007
205707,289,363,991.269643294133,B,0.902598890303436
205712,289,368,830.206022634911,B,0.917113068066107
205721,289,377,811.093327198614,B,0.91886644187534
205946,289,602,926.136614972489,B,0.908412642801211
205973,289,629,969.137763353728,B,0.904566009462753
206015,289,671,921.943538125368,B,0.908789482447126
206346,290,289,987.490976882719,B,0.90293413871201
206354,290,297,793.019908553316,B,0.920530652372146
206358,290,301,774.243569549443,B,0.922265984736329
206361,290,304,636.347929200021,B,0.935213752912328
206362,290,305,639.311070536314,B,0.934931706588687
206374,290,317,860.811084586538,B,0.914319293675368
206659,290,602,849.5400955841,B,0.915346180512498
207067,291,297,613.765106847198,B,0.937368900152056
207068,291,298,881.705387761148,B,0.912421719793109
207075,291,305,679.441492569035,B,0.931128581794681
207076,291,306,779.742865975879,B,0.921757055857998
207079,291,309,963.170076669597,B,0.90509789616988
207081,291,311,881.769599157947,B,0.912415900397524
207082,291,312,968.241159355147,B,0.904645881883922
207084,291,314,705.066483691596,B,0.928716268347588
207087,291,317,614.903041226157,B,0.937260066005667
207387,291,617,948.969174295068,B,0.906366109923426
207399,291,629,925.26150773304,B,0.908491264514825
207410,291,640,825.055593430914,B,0.91758490275445
207782,292,299,993.457960272996,B,0.9024048536611
207785,292,302,959.283460729245,B,0.905444638119925
207789,292,306,565.106486307069,B,0.942046466551393
207790,292,307,744.322315833947,B,0.925044905069459
207797,292,314,509.4639656988,B,0.947452939957729
208108,292,625,652.19002812365,B,0.933707798259131
208123,292,640,509.724781390618,B,0.947427453197535
208483,293,287,984.860000579347,B,0.903167709601776
208497,293,301,931.372700197959,B,0.907942504615047
208508,293,312,809.919347831118,B,0.918974359791965
208511,293,315,942.118192812704,B,0.906979209600119
208813,293,617,821.884821895397,B,0.917875621039699
208825,293,629,760.121361294702,B,0.923575493793745
209197,294,288,930.27272250316,B,0.908041229150168
209218,294,309,757.117599995889,B,0.923854503107769
209911,295,289,970.388168576446,B,0.904454642817112
209919,295,297,789.757733783185,B,0.92083167769664
209923,295,301,757.04315771068,B,0.923861419942695
209926,295,304,631.578227177628,B,0.935668114141582
209927,295,305,635.181949449482,B,0.93532478324421
209939,295,317,858.251173694833,B,0.914552321935264
210224,295,602,836.405880773923,B,0.916545737635011
210622,296,287,771.73395979977,B,0.922498421767102
210906,296,571,728.566965316686,B,0.926514916134141
210978,296,643,800.488134576421,B,0.919842243654413
210996,296,661,937.966768330372,B,0.907351127568221
211338,297,290,793.019908553316,B,0.920530652372146
211339,297,291,613.765106847198,B,0.937368900152056
211343,297,295,789.757733783185,B,0.92083167769664
211348,297,300,797.611393173824,B,0.920107294962262
211354,297,306,710.145361087405,B,0.928239630865271
211362,297,314,834.417395532637,B,0.916727621483211
211366,297,318,703.432341039389,B,0.928869731859654
211650,297,602,515.177417673129,B,0.94689493850821
211677,297,629,517.597968000836,B,0.946658734827129
212052,298,291,881.705387761148,B,0.912421719793109
212061,298,300,834.707475322097,B,0.916701083810325
212062,298,301,516.763533793205,B,0.946740147805608
212079,298,318,582.161322171471,B,0.940401676135641
212129,298,368,692.770772488258,B,0.929872213640083
212136,298,375,884.841951487769,B,0.912137543813715
212143,298,382,891.584189902311,B,0.911527288716831
212363,298,602,611.988579072416,B,0.937538861091782
212390,298,629,940.461219209153,B,0.907127618045073
212766,299,292,993.457960272996,B,0.9024048536611
212781,299,307,704.572921356912,B,0.928762613796292
212784,299,310,959.03184656336,B,0.90546709487307
213099,299,625,686.602207166002,B,0.930453217855915
213114,299,640,874.30546907442,B,0.913092862404645
213157,299,683,946.619231699596,B,0.9065763147014
213484,300,297,797.611393173824,B,0.920107294962262
213485,300,298,834.707475322097,B,0.916701083810325
213492,300,305,850.464348572952,B,0.91526188607479
213493,300,306,925.470230543235,B,0.908472511125792
213498,300,311,833.696370699495,B,0.91679359040884
213501,300,314,810.781788242041,B,0.918895077586951
213504,300,317,802.585593873092,B,0.919649088483028
213789,300,602,508.933998267026,B,0.947504732296189
213827,300,640,863.443008409498,B,0.914079833867225
214190,301,290,774.243569549443,B,0.922265984736329
214193,301,293,931.372700197959,B,0.907942504615047
214195,301,295,757.04315771068,B,0.923861419942695
214198,301,298,516.763533793205,B,0.946740147805608
214204,301,304,688.553639902113,B,0.930269338007038
214211,301,311,521.323240029613,B,0.946295443115378
214212,301,312,955.847561475848,B,0.905751390990191
214218,301,318,927.631917401563,B,0.908278332765103
214277,301,377,926.884444933586,B,0.908345466763058
214502,301,602,801.026853809384,B,0.919792625219946
214517,301,617,947.190296687245,B,0.906525223384356
214529,301,629,762.953599636825,B,0.923312570992745
214905,302,292,959.283460729245,B,0.905444638119925
214920,302,307,676.090109160934,B,0.931445004977222
214923,302,310,990.487196380402,B,0.902668289615643
215238,302,625,655.593196103767,B,0.933384924717384
215253,302,640,849.450854474335,B,0.915354320371363
215296,302,683,911.695941066677,B,0.90971177021672
215613,303,287,754.132743384728,B,0.924131923466505
215641,303,315,967.165650055549,B,0.904741710385243
215897,303,571,825.464553699519,B,0.917547419853249
215969,303,643,787.60271811104,B,0.921030645162067
215987,303,661,993.682401068373,B,0.902384957358759
216326,304,287,653.474285256666,B,0.933585928887181
216328,304,289,826.834637305498,B,0.917421868332007
216329,304,290,636.347929200021,B,0.935213752912328
216334,304,295,631.578227177628,B,0.935668114141582
216340,304,301,688.553639902113,B,0.930269338007038
216351,304,312,993.812909894921,B,0.902373388372264
216416,304,377,972.332255584061,B,0.904281548239774
216656,304,617,999.079168927779,B,0.901906806927049
216668,304,629,872.137043664256,B,0.913289716886334
216682,304,643,685.281416656457,B,0.930577714725909
217042,305,290,639.311070536314,B,0.934931706588687
217043,305,291,679.441492569035,B,0.931128581794681
217047,305,295,635.181949449482,B,0.93532478324421
217052,305,300,850.464348572952,B,0.91526188607479
217058,305,306,868.23520537714,B,0.913644148305617
217061,305,309,581.07929827435,B,0.940505857263487
217066,305,314,987.206396909765,B,0.902959397117578
217070,305,318,701.567773358037,B,0.92904489671253
217756,306,291,779.742865975879,B,0.921757055857998
217757,306,292,565.106486307069,B,0.942046466551393
217762,306,297,710.145361087405,B,0.928239630865271
217765,306,300,925.470230543235,B,0.908472511125792
217770,306,305,868.23520537714,B,0.913644148305617
217774,306,309,567.875361018191,B,0.941779041582341
217782,306,317,637.657761036132,B,0.935089055711725
218077,306,612,716.771786906012,B,0.927618495653964
218105,306,640,560.02301777498,B,0.942537836464392
218148,306,683,688.605697395329,B,0.930264433722287
218470,307,292,744.322315833947,B,0.925044905069459
218477,307,299,704.572921356912,B,0.928762613796292
218480,307,302,676.090109160934,B,0.931445004977222
218766,307,588,905.536811300528,B,0.910266995542474
218768,307,590,905.265253193338,B,0.910291491214332
218769,307,591,904.353231793288,B,0.910373768991646
218790,307,612,758.589083606623,B,0.923717800869528
218798,307,620,915.201129783603,B,0.909396091279956
218806,307,628,723.582744823387,B,0.926980928846982
218861,307,683,628.179751142704,B,0.935992121995816
219179,308,288,928.338421245304,B,0.908214887472778
219200,308,309,792.407313537953,B,0.920587166096931
219895,309,291,963.170076669597,B,0.90509789616988
219898,309,294,757.117599995889,B,0.923854503107769
219909,309,305,581.07929827435,B,0.940505857263487
219910,309,306,567.875361018191,B,0.941779041582341
219912,309,308,792.407313537953,B,0.920587166096931
219916,309,312,725.342811716103,B,0.926816313263533
219918,309,314,796.523359352496,B,0.920207581809816
220206,309,602,980.140657104551,B,0.903586982950917
220220,309,616,743.328005495669,B,0.925137538634193
220221,309,617,722.466970462072,B,0.92708531530997
220233,309,629,881.136264592168,B,0.912473301932458
220616,310,299,959.03184656336,B,0.90546709487307
220619,310,302,990.487196380402,B,0.902668289615643
220945,310,628,719.367936311345,B,0.927375369353593
220955,310,638,825.804884352684,B,0.917516229474848
221321,311,291,881.769599157947,B,0.912415900397524
221330,311,300,833.696370699495,B,0.91679359040884
221331,311,301,521.323240029613,B,0.946295443115378
221348,311,318,582.236707749274,B,0.940394418602823
221398,311,368,689.045475184204,B,0.930223004756951
221405,311,375,880.007612250257,B,0.912575613918639
221412,311,382,886.688540666706,B,0.91197032365653
221632,311,602,614.190752939708,B,0.937328187614528
221659,311,629,944.904228723815,B,0.906729785033011
222034,312,291,968.241159355147,B,0.904645881883922
222036,312,293,809.919347831118,B,0.918974359791965
222044,312,301,955.847561475848,B,0.905751390990191
222047,312,304,993.812909894921,B,0.902373388372264
222052,312,309,725.342811716103,B,0.926816313263533
222060,312,317,508.577999095598,B,0.947539526348613
222061,312,318,931.607147249986,B,0.907921465439805
222345,312,602,675.048493784838,B,0.931543393625411
223094,313,638,527.846796630098,B,0.945659931526376
223106,313,650,881.808474416587,B,0.912412377219344
223460,314,291,705.066483691596,B,0.928716268347588
223461,314,292,509.4639656988,B,0.947452939957729
223466,314,297,834.417395532637,B,0.916727621483211
223469,314,300,810.781788242041,B,0.918895077586951
223474,314,305,987.206396909765,B,0.902959397117578
223478,314,309,796.523359352496,B,0.920207581809816
223486,314,317,771.009398729788,B,0.922565551538008
223781,314,612,745.832141957986,B,0.924904279646033
223852,314,683,629.598544965726,B,0.935856828101149
224175,315,293,942.118192812704,B,0.906979209600119
224185,315,303,967.165650055549,B,0.904741710385243
224882,316,287,756.558539704236,B,0.923906450951966
225166,316,571,657.545550830978,B,0.933199796998739
225238,316,643,781.913876344454,B,0.921556295693983
225256,316,661,878.909564803066,B,0.91267517360185
225598,317,290,860.811084586538,B,0.914319293675368
225599,317,291,614.903041226157,B,0.937260066005667
225603,317,295,858.251173694833,B,0.914552321935264
225608,317,300,802.585593873092,B,0.919649088483028
225614,317,306,637.657761036132,B,0.935089055711725
225620,317,312,508.577999095598,B,0.947539526348613
225622,317,314,771.009398729788,B,0.922565551538008
225626,317,318,735.631799366033,B,0.925855173210074
225910,317,602,566.3938432894,B,0.941922111448006
225937,317,629,590.374389459249,B,0.939611644524513
226318,318,297,703.432341039389,B,0.928869731859654
226319,318,298,582.161322171471,B,0.940401676135641
226322,318,301,927.631917401563,B,0.908278332765103
226326,318,305,701.567773358037,B,0.92904489671253
226332,318,311,582.236707749274,B,0.940394418602823
226333,318,312,931.607147249986,B,0.907921465439805
226338,318,317,735.631799366033,B,0.925855173210074
226638,318,617,911.860100269638,B,0.90969698107042
226650,318,629,831.055970730264,B,0.917035250325001
227054,319,320,666.429864128111,B,0.932358288241746
227766,320,319,666.429864128111,B,0.932358288241746
228082,320,635,623.290001553854,B,0.936458700519183
228137,320,690,913.637727858979,B,0.909536864918197
228482,321,322,596.24093766917,B,0.939048141573325
228735,321,575,603.216719357228,B,0.938378971811062
229194,322,321,596.24093766917,B,0.939048141573325
229911,323,325,827.265430917441,B,0.917382398429919
231335,325,323,827.265430917441,B,0.917382398429919
231956,326,231,808.414537008016,B,0.919112726428204
232768,327,330,691.42196644102,B,0.929999192858471
234552,329,688,830.915186753852,B,0.917048139012522
234904,330,327,691.42196644102,B,0.929999192858471
237404,333,688,835.93798404705,B,0.916588528973392
237426,333,710,550.520780983585,B,0.943457702066983
238490,335,348,533.764258989829,B,0.945084202270454
238491,335,349,929.180256278955,B,0.908139300772685
238495,335,353,983.739653784648,B,0.903267207618704
238496,335,354,975.090897065759,B,0.904036042313478
239207,336,352,819.505813725742,B,0.918093865966608
239475,336,620,769.246372761596,B,0.92272893473345
241334,339,340,816.405562091467,B,0.918378431966938
241335,339,341,951.675179026376,B,0.906124175742431
241339,339,345,815.424494852909,B,0.918468518946754
241342,339,348,501.845251863555,B,0.948198041850079
241351,339,357,881.865903199153,B,0.912407172626365
241664,339,670,698.526190321713,B,0.929330776863342
242046,340,339,816.405562091467,B,0.918378431966938
242065,340,358,798.372422849741,B,0.920037161910228
242759,341,339,951.675179026376,B,0.906124175742431
242778,341,358,971.211921435261,B,0.904381290709019
244907,344,348,930.474188475028,B,0.908023145691699
244908,344,349,532.047502126617,B,0.945251158957203
244912,344,353,605.879983567096,B,0.938123742851161
244913,344,354,593.271563536518,B,0.939333276087067
245611,345,339,815.424494852909,B,0.918468518946754
245630,345,358,798.44885563906,B,0.920030118800954
247746,348,335,533.764258989829,B,0.945084202270454
247750,348,339,501.845251863555,B,0.948198041850079
247755,348,344,930.474188475028,B,0.908023145691699
247769,348,358,664.693171467492,B,0.932522665792228
248073,348,662,928.674591316139,B,0.908184701919023
248459,349,335,929.180256278955,B,0.908139300772685
248468,349,344,532.047502126617,B,0.945251158957203
248786,349,662,535.704358796919,B,0.944895596183761
249189,350,352,718.711507606104,B,0.927436831081171
249192,350,355,920.116061030767,B,0.908953819069379
249457,350,620,842.85986780598,B,0.915955897803256
249906,351,356,859.626992547713,B,0.914427066613028
250599,352,336,819.505813725742,B,0.918093865966608
250613,352,350,718.711507606104,B,0.927436831081171
250832,352,569,714.753318163789,B,0.927807610952056
251311,353,335,983.739653784648,B,0.903267207618704
251320,353,344,605.879983567096,B,0.938123742851161
251638,353,662,596.610336107875,B,0.939012682149547
252024,354,335,975.090897065759,B,0.904036042313478
252033,354,344,593.271563536518,B,0.939333276087067
252351,354,662,584.952644749565,B,0.940133024162563
252752,355,350,920.116061030767,B,0.908953819069379
252971,355,569,916.220272882487,B,0.909304347881858
253466,356,351,859.626992547713,B,0.914427066613028
254167,357,339,881.865903199153,B,0.912407172626365
254186,357,358,837.586383700332,B,0.916437792890217
