"","Id","Label","timeset","farmacia","latitude","longitude","Zona","Farm","columna1"
"489","489","AHUMADA",NA,"SAN MIGUEL",-33.512247,-70.657293,"","AHUMADA","AHUMADA"
"490","490","AHUMADA",NA,"SAN MIGUEL",-33.499427,-70.653833,"","AHUMADA","AHUMADA"
"491","491","CARYVON",NA,"SAN MIGUEL",-33.495502,-70.652532,"","CARYVON","OTRO"
"492","492","CRUZ VERDE",NA,"SAN MIGUEL",-33.48597,-70.650719,"","CRUZ VERDE","CRUZ VERDE"
"493","493","CRUZ VERDE",NA,"SAN MIGUEL",-33.50653,-70.655888,"","CRUZ VERDE","CRUZ VERDE"
"494","494","CRUZ VERDE",NA,"SAN MIGUEL",-33.504008,-70.655161,"","CRUZ VERDE","CRUZ VERDE"
"495","495","CRUZ VERDE",NA,"SAN MIGUEL",-33.495043,-70.652588,"","CRUZ VERDE","CRUZ VERDE"
"496","496","SAN JOSE",NA,"SAN MIGUEL",-33.491061,-70.657234,"","SAN JOSE","OTRO"
"497","497","SALCOBRAND",NA,"SAN MIGUEL",-33.505736,-70.655635,"","SALCOBRAND","SALCOBRAND"
"498","498","CRUZ VERDE",NA,"SAN RAMON",-33.545141,-70.634109,"","CRUZ VERDE","CRUZ VERDE"
"499","499","MANRIQUEZ",NA,"SAN RAMON",-33.537941,-70.63472,"","MANRIQUEZ","OTRO"
"500","500","DEL DR. SIMI",NA,"SAN RAMON",-33.533973,-70.634794,"","DEL DR. SIMI","OTRO"
"501","501","SALCOBRAND",NA,"SANTIAGO",-33.43727,-70.651269,"","SALCOBRAND","SALCOBRAND"
"502","502","SALCOBRAND",NA,"SANTIAGO",-33.438783,-70.654192,"","SALCOBRAND","SALCOBRAND"
"503","503","SALCOBRAND",NA,"SANTIAGO",-33.439508,-70.649606,"","SALCOBRAND","SALCOBRAND"
"504","504","SALCOBRAND",NA,"SANTIAGO",-33.437395,-70.635611,"","SALCOBRAND","SALCOBRAND"
"505","505","SALCOBRAND",NA,"SANTIAGO",-33.44298,-70.647425,"","SALCOBRAND","SALCOBRAND"
"506","506","SALCOBRAND",NA,"SANTIAGO",-33.441919,-70.650647,"","SALCOBRAND","SALCOBRAND"
"507","507","SALCOBRAND",NA,"SANTIAGO",-33.438652,-70.651106,"","SALCOBRAND","SALCOBRAND"
"508","508","SALCOBRAND",NA,"SANTIAGO",-33.43515,-70.651572,"","SALCOBRAND","SALCOBRAND"
"509","509","SALCOBRAND",NA,"SANTIAGO",-33.43517,-70.651481,"","SALCOBRAND","SALCOBRAND"
"510","510","SALCOBRAND",NA,"SANTIAGO",-33.450905,-70.646866,"","SALCOBRAND","SALCOBRAND"
"511","511","SALCOBRAND",NA,"SANTIAGO",-33.444692,-70.657432,"","SALCOBRAND","SALCOBRAND"
"512","512","SALCOBRAND",NA,"SANTIAGO",-33.453286,-70.661319,"","SALCOBRAND","SALCOBRAND"
"513","513","AHUMADA",NA,"SANTIAGO",-33.453223,-70.652669,"","AHUMADA","AHUMADA"
"514","514","AHUMADA",NA,"SANTIAGO",-33.436196,-70.651419,"","AHUMADA","AHUMADA"
"515","515","AHUMADA",NA,"SANTIAGO",-33.440397,-70.650848,"","AHUMADA","AHUMADA"
"516","516","CRUZ VERDE",NA,"SANTIAGO",-33.454199,-70.657393,"","CRUZ VERDE","CRUZ VERDE"
"517","517","CRUZ VERDE",NA,"SANTIAGO",-33.440305,-70.668658,"","CRUZ VERDE","CRUZ VERDE"
"518","518","CRUZ VERDE",NA,"SANTIAGO",-33.452283,-70.677926,"","CRUZ VERDE","CRUZ VERDE"
"519","519","CRUZ VERDE",NA,"SANTIAGO",-33.4423637,-70.6406479,"","CRUZ VERDE","CRUZ VERDE"
"520","520","CRUZ VERDE",NA,"SANTIAGO",-33.439627,-70.65095,"","CRUZ VERDE","CRUZ VERDE"
"521","521","CRUZ VERDE",NA,"SANTIAGO",-33.444562,-70.636873,"","CRUZ VERDE","CRUZ VERDE"
"522","522","CRUZ VERDE",NA,"SANTIAGO",-33.448138,-70.635397,"","CRUZ VERDE","CRUZ VERDE"
"523","523","CRUZ VERDE",NA,"SANTIAGO",-33.470108,-70.656666,"","CRUZ VERDE","CRUZ VERDE"
"524","524","CRUZ VERDE",NA,"SANTIAGO",-33.473182,-70.648356,"","CRUZ VERDE","CRUZ VERDE"
"525","525","CRUZ VERDE",NA,"SANTIAGO",-33.439123,-70.658111,"","CRUZ VERDE","CRUZ VERDE"
"526","526","CRUZ VERDE",NA,"SANTIAGO",-33.435005,-70.670935,"","CRUZ VERDE","CRUZ VERDE"
"527","527","CRUZ VERDE",NA,"SANTIAGO",-33.435902,-70.652175,"","CRUZ VERDE","CRUZ VERDE"
"528","528","CRUZ VERDE",NA,"SANTIAGO",-33.451659,-70.664505,"","CRUZ VERDE","CRUZ VERDE"
"529","529","DEL DR. SIMI",NA,"SANTIAGO",-33.436267,-70.652806,"","DEL DR. SIMI","OTRO"
"530","530","BELEN",NA,"SANTIAGO",-33.435148,-70.674663,"","BELEN","OTRO"
"531","531","DEL DR. SIMI",NA,"SANTIAGO",-33.472753,-70.642096,"","DEL DR. SIMI","OTRO"
"532","532","FARMAX",NA,"SANTIAGO",-33.473205,-70.646771,"","FARMAX","OTRO"
"533","533","LA BOTICA  SALCOBRAND",NA,"SANTIAGO",-33.439907,-70.653656,"","LA BOTICA  SALCOBRAND","OTRO"
"534","534","NOBEL",NA,"SANTIAGO",-33.45845,-70.643207,"","NOBEL","OTRO"
"535","535","MAVI",NA,"SANTIAGO",-33.472144,-70.648422,"","MAVI","OTRO"
"536","536","REDFARMA",NA,"SANTIAGO",-33.442523,-70.667848,"","REDFARMA","OTRO"
"537","537","REDFARMA",NA,"SANTIAGO",-33.433214,-70.669173,"","REDFARMA","OTRO"
"538","538","VALDIVIESO",NA,"SANTIAGO",-33.438506,-70.662218,"","VALDIVIESO","OTRO"
"539","539","VANIA",NA,"SANTIAGO",-33.436791,-70.645765,"","VANIA","OTRO"
"540","540","CRUZ VERDE",NA,"SANTIAGO",-33.441039,-70.664933,"","CRUZ VERDE","CRUZ VERDE"
"541","541","NUEVA BOGOTA",NA,"SANTIAGO",-33.467902,-70.633326,"","NUEVA BOGOTA","OTRO"
"542","542","SALCOBRAND",NA,"TALAGANTE",-33.664012,-70.929075,"","SALCOBRAND","SALCOBRAND"
"543","543","SAN PATRICIO",NA,"MAIPU",-33.543478,-70.780365,"","SAN PATRICIO","OTRO"
"544","544","AHUMADA",NA,"TALAGANTE",-33.662449,-70.925036,"","AHUMADA","AHUMADA"
"545","545","CRUZ VERDE",NA,"TALAGANTE",-33.6598978503037,-70.9183352289589,"","CRUZ VERDE","CRUZ VERDE"
"546","546","AHUMADA",NA,"TALAGANTE",-33.65681,-70.912164,"","AHUMADA","AHUMADA"
"547","547","CRUZ VERDE",NA,"TALAGANTE",-33.663947,-70.92897,"","CRUZ VERDE","CRUZ VERDE"
"548","548","MI FARMACIA",NA,"TALAGANTE",-33.663996,-70.92897,"","MI FARMACIA","OTRO"
"549","549","FARMA-MARKET",NA,"TALAGANTE",-33.665333,-70.922989,"","FARMA-MARKET","OTRO"
"550","550","BELEN",NA,"TIL-TIL",-33.08462,-70.929154,"","BELEN","OTRO"
"551","551","SALCOBRAND",NA,"VITACURA",-33.391689,-70.562933,"","SALCOBRAND","SALCOBRAND"
"552","552","SALCOBRAND",NA,"VITACURA",-33.398658,-70.597748,"","SALCOBRAND","SALCOBRAND"
"553","553","SALCOBRAND",NA,"VITACURA",-33.406117,-70.598491,"","SALCOBRAND","SALCOBRAND"
"554","554","SALCOBRAND",NA,"VITACURA",-33.400241,-70.592311,"","SALCOBRAND","SALCOBRAND"
"555","555","SALCOBRAND",NA,"VITACURA",-33.388536,-70.567643,"","SALCOBRAND","SALCOBRAND"
"556","556","SALCOBRAND",NA,"VITACURA",-33.385371,-70.555836,"","SALCOBRAND","SALCOBRAND"
"557","557","AHUMADA",NA,"VITACURA",-33.392332,-70.592531,"","AHUMADA","AHUMADA"
"558","558","AHUMADA",NA,"VITACURA",-33.386375,-70.568129,"","AHUMADA","AHUMADA"
"559","559","AHUMADA",NA,"VITACURA",-33.388543,-70.577656,"","AHUMADA","AHUMADA"
"560","560","AHUMADA",NA,"VITACURA",-33.397601,-70.582612,"","AHUMADA","AHUMADA"
"561","561","AHUMADA",NA,"VITACURA",-33.389958,-70.570359,"","AHUMADA","AHUMADA"
"562","562","CRUZ VERDE",NA,"VITACURA",-33.39235,-70.580762,"","CRUZ VERDE","CRUZ VERDE"
"563","563","CRUZ VERDE",NA,"VITACURA",-33.394506,-70.597154,"","CRUZ VERDE","CRUZ VERDE"
"564","564","CRUZ VERDE",NA,"VITACURA",-33.376663,-70.56727,"","CRUZ VERDE","CRUZ VERDE"
"565","565","CRUZ VERDE",NA,"VITACURA",-33.388865,-70.568275,"","CRUZ VERDE","CRUZ VERDE"
"566","566","CRUZ VERDE",NA,"VITACURA",-33.404437,-70.596735,"","CRUZ VERDE","CRUZ VERDE"
"567","567","CRUZ VERDE",NA,"VITACURA",-33.399489,-70.589736,"","CRUZ VERDE","CRUZ VERDE"
"568","568","CRUZ VERDE",NA,"VITACURA",-33.385089,-70.554664,"","CRUZ VERDE","CRUZ VERDE"
"569","569","CRUZ VERDE",NA,"PENALOLEN",-33.469665,-70.574566,"","CRUZ VERDE","CRUZ VERDE"
"570","570","AHUMADA",NA,"SAN MIGUEL",-33.509017,-70.656577,"","AHUMADA","AHUMADA"
"571","571","CRUZ VERDE",NA,"SANTIAGO",-33.449991,-70.631708,"","CRUZ VERDE","CRUZ VERDE"
"572","572","CRUZ VERDE",NA,"COLINA",-33.286075,-70.675307,"","CRUZ VERDE","CRUZ VERDE"
"573","573","SALCOBRAND",NA,"QUILICURA",-33.367435,-70.730821,"","SALCOBRAND","SALCOBRAND"
"574","574","AHUMADA",NA,"PUENTE ALTO",-33.568772,-70.554846,"","AHUMADA","AHUMADA"
"575","575","SALCOBRAND",NA,"PAINE",-33.808089,-70.742343,"","SALCOBRAND","SALCOBRAND"
"576","576","ESTRELLA",NA,"SAN JOAQUIN",-33.479241,-70.621923,"","ESTRELLA","OTRO"
"577","577","YORUGUA",NA,"LA FLORIDA",-33.51832,-70.581926,"","YORUGUA","OTRO"
"578","578","AHUMADA",NA,"LAS CONDES",-33.388784,-70.545276,"","AHUMADA","AHUMADA"
"579","579","CRUZ VERDE",NA,"PROVIDENCIA",-33.423654,-70.61084,"","CRUZ VERDE","CRUZ VERDE"
"580","580","AHUMADA",NA,"SAN BERNARDO",-33.622261,-70.7005997,"","AHUMADA","AHUMADA"
"581","581","JUMBO",NA,"LAS CONDES",-33.428755,-70.540598,"","JUMBO","OTRO"
"582","582","AHUMADA",NA,"SAN JOAQUIN",-33.4835,-70.620789,"","AHUMADA","AHUMADA"
"583","583","SALCOBRAND",NA,"MAIPU",-33.554753,-70.794807,"","SALCOBRAND","SALCOBRAND"
"584","584","CRUZ VERDE",NA,"RECOLETA",-33.380121,-70.647222,"","CRUZ VERDE","CRUZ VERDE"
"585","585","CRUZ VERDE",NA,"LO BARNECHEA",-33.361037,-70.54416,"","CRUZ VERDE","CRUZ VERDE"
"586","586","NETFARMA",NA,"PUDAHUEL",-33.436402,-70.747107,"","NETFARMA","OTRO"
"587","587","SALCOBRAND",NA,"VITACURA",-33.376878,-70.570704,"","SALCOBRAND","SALCOBRAND"
"588","588","SALCOBRAND",NA,"LA REINA",-33.453375,-70.569373,"","SALCOBRAND","SALCOBRAND"
"589","589","CRUZ VERDE",NA,"SAN BERNARDO",-33.637132,-70.707496,"","CRUZ VERDE","CRUZ VERDE"
"590","590","AHUMADA",NA,"LA REINA",-33.453393,-70.569373,"","AHUMADA","AHUMADA"
"591","591","CRUZ VERDE",NA,"LA REINA",-33.453321,-70.569395,"","CRUZ VERDE","CRUZ VERDE"
"592","592","AHUMADA",NA,"LAS CONDES",-33.431226,-70.57875,"","AHUMADA","AHUMADA"
"593","593","CRUZ VERDE",NA,"VITACURA",-33.380874,-70.571004,"","CRUZ VERDE","CRUZ VERDE"
"594","594","CRUZ VERDE",NA,"PUENTE ALTO",-33.566394,-70.556867,"","CRUZ VERDE","CRUZ VERDE"
"595","595","AHUMADA",NA,"VITACURA",-33.37686,-70.570189,"","AHUMADA","AHUMADA"
"596","596","SALCOBRAND",NA,"SANTIAGO",-33.442973,-70.647628,"","SALCOBRAND","SALCOBRAND"
"597","597","LATINOAMERICANA",NA,"RECOLETA",-33.405239,-70.643166,"","LATINOAMERICANA","OTRO"
"598","598","CRUZ VERDE",NA,"VITACURA",-33.398342,-70.586475,"","CRUZ VERDE","CRUZ VERDE"
"599","599","SALCOBRAND",NA,"PROVIDENCIA",-33.426481,-70.590895,"","SALCOBRAND","SALCOBRAND"
"600","600","AHUMADA",NA,"LA PINTANA",-33.585702,-70.628403,"","AHUMADA","AHUMADA"
"601","601","AHUMADA",NA,"LA FLORIDA",-33.522238,-70.556499,"","AHUMADA","AHUMADA"
"602","602","CRUZ VERDE",NA,"NUNOA",-33.450081,-70.602289,"","CRUZ VERDE","CRUZ VERDE"
"603","603","SALCOBRAND",NA,"SAN BERNARDO",-33.589241,-70.706917,"","SALCOBRAND","SALCOBRAND"
"604","604","AHUMADA",NA,"CERRILLOS",-33.515708,-70.715736,"","AHUMADA","AHUMADA"
"605","605","AHUMADA",NA,"MELIPILLA",-33.684943,-71.213897,"","AHUMADA","AHUMADA"
"606","606","CRUZ VERDE",NA,"LA REINA",-33.439517,-70.535706,"","CRUZ VERDE","CRUZ VERDE"
"607","607","DR SIMI",NA,"SANTIAGO",-33.443188,-70.648252,"","DR SIMI","OTRO"
"608","608","FARMAMARKET",NA,"ISLA DE MAIPO",-33.741059,-70.862267,"","FARMAMARKET","OTRO"
"609","609","LINCE",NA,"PROVIDENCIA",-33.441576,-70.627416,"","LINCE","OTRO"
"610","610","AHUMADA",NA,"SAN BERNARDO",-33.632683,-70.712988,"","AHUMADA","AHUMADA"
"611","611","CRUZ VERDE",NA,"PUENTE ALTO",-33.598196,-70.521768,"","CRUZ VERDE","CRUZ VERDE"
"612","612","CRUZ VERDE",NA,"NUNOA",-33.457976,-70.586044,"","CRUZ VERDE","CRUZ VERDE"
"613","613","SALCOBRAND",NA,"QUILICURA",-33.360087,-70.729864,"","SALCOBRAND","SALCOBRAND"
"614","614","SALCOBRAND",NA,"PROVIDENCIA",-33.42058,-70.607791,"","SALCOBRAND","SALCOBRAND"
"615","615","SALCOBRAND",NA,"LO BARNECHEA",-33.355588,-70.538644,"","SALCOBRAND","SALCOBRAND"
"616","616","AHUMADA",NA,"NUNOA",-33.464859,-70.598253,"","AHUMADA","AHUMADA"
"617","617","LATINOAMERICANA",NA,"NUNOA",-33.455497,-70.605109,"","LATINOAMERICANA","OTRO"
"618","618","CRUZ VERDE",NA,"LA REINA",-33.451746,-70.554911,"","CRUZ VERDE","CRUZ VERDE"
"619","619","AHUMADA",NA,"LO BARNECHEA",-33.359899,-70.516457,"","AHUMADA","AHUMADA"
"620","620","SALCOBRAND",NA,"NUNOA",-33.46204,-70.575038,"","SALCOBRAND","SALCOBRAND"
"621","621","SALCOBRAND",NA,"COLINA",-33.309657,-70.660729,"","SALCOBRAND","SALCOBRAND"
"622","622","CRUZ VERDE",NA,"CERRILLOS",-33.515816,-70.715478,"","CRUZ VERDE","CRUZ VERDE"
"623","623","AHUMADA",NA,"COLINA",-33.285642,-70.680653,"","AHUMADA","AHUMADA"
"624","624","SALCOBRAND",NA,"MAIPU",-33.503524,-70.757514,"","SALCOBRAND","SALCOBRAND"
"625","625","LOS ORIENTALES",NA,"NUNOA",-33.454448,-70.580033,"","LOS ORIENTALES","OTRO"
"626","626","AHUMADA",NA,"HUECHURABA",-33.3456092869489,-70.670518972422,"","AHUMADA","AHUMADA"
"627","627","CRUZ VERDE",NA,"ESTACION CENTRAL",-33.4520328,-70.6824122,"","CRUZ VERDE","CRUZ VERDE"
"628","628","SALCOBRAND",NA,"NUNOA",-33.4482699530571,-70.5766886423279,"","SALCOBRAND","SALCOBRAND"
"629","629","CRUZ VERDE",NA,"NUNOA",-33.4540843,-70.6061524,"","CRUZ VERDE","CRUZ VERDE"
"630","630","OMLU",NA,"CALERA DE TANGO",-33.6274593647548,-70.7693298013274,"","OMLU","OTRO"
"631","631","AHUMADA",NA,"LAS CONDES",-33.409287,-70.567331,"","AHUMADA","AHUMADA"
"632","632","SALCOBRAND",NA,"SAN BERNARDO",-33.615891,-70.684447,"","SALCOBRAND","SALCOBRAND"
"633","633","PRAT",NA,"SAN BERNARDO",-33.608804,-70.702816,"","PRAT","OTRO"
"634","634","AHUMADA",NA,"COLINA",-33.312367,-70.656921,"","AHUMADA","AHUMADA"
"635","635","CRUZ VERDE",NA,"PADRE HURTADO",-33.569344,-70.815406,"","CRUZ VERDE","CRUZ VERDE"
"636","636","MANRIQUEZ",NA,"SAN RAMON",-33.551099,-70.633926,"","MANRIQUEZ","OTRO"
"637","637","SALCOBRAND",NA,"SANTIAGO",-33.444484,-70.636964,"","SALCOBRAND","SALCOBRAND"
"638","638","SALCOBRAND",NA,"NUNOA",-33.43656,-70.577532,"","SALCOBRAND","SALCOBRAND"
"639","639","CRUZ VERDE",NA,"SANTIAGO",-33.439546,-70.650358,"","CRUZ VERDE","CRUZ VERDE"
"640","640","CRUZ VERDE",NA,"NUNOA",-33.451281,-70.589247,"","CRUZ VERDE","CRUZ VERDE"
"641","641","SOLUFAR",NA,"HUECHURABA",-33.3595941,-70.6826858,"","SOLUFAR","OTRO"
"642","642","SALCOBRAND",NA,"LA FLORIDA",-33.519252,-70.600301,"","SALCOBRAND","SALCOBRAND"
"643","643","CRUZ VERDE",NA,"NUNOA",-33.449721,-70.621659,"","CRUZ VERDE","CRUZ VERDE"
"644","644","CRUZ VERDE",NA,"PUENTE ALTO",-33.567875,-70.554729,"","CRUZ VERDE","CRUZ VERDE"
"645","645","MEDDICA",NA,"SANTIAGO",-33.438544,-70.662868,"","MEDDICA","OTRO"
"646","646","MEDDICA",NA,"QUILICURA",-33.366749,-70.7135657,"","MEDDICA","OTRO"
"647","647","ESMERALDA",NA,"COLINA",-33.1798237725266,-70.6570352767212,"","ESMERALDA","OTRO"
"648","648","CRUZ VERDE",NA,"LO PRADO",-33.4573202,-70.714213,"","CRUZ VERDE","CRUZ VERDE"
"649","649","FARMAS",NA,"MAIPU",-33.5052112,-70.7891084,"","FARMAS","OTRO"
"650","650","CRUZ VERDE",NA,"PROVIDENCIA",-33.4356042,-70.5916376,"","CRUZ VERDE","CRUZ VERDE"
"651","651","CRUZ VERDE",NA,"PROVIDENCIA",-33.4221422,-70.6082024,"","CRUZ VERDE","CRUZ VERDE"
"652","652","MEDDICA",NA,"SANTIAGO",-33.4438503,-70.6576211,"","MEDDICA","OTRO"
"653","653","FARMA TOTAL",NA,"SANTIAGO",-33.4432872,-70.6335284,"","FARMA TOTAL","OTRO"
"654","654","CRUZ VERDE",NA,"PADRE HURTADO",-33.56099,-70.826991,"","CRUZ VERDE","CRUZ VERDE"
"655","655","SEGAL",NA,"EL BOSQUE",-33.5727986,-70.66539,"","SEGAL","OTRO"
"656","656","DEL DR SIMI",NA,"LAMPA",-33.28494,-70.876251,"","DEL DR SIMI","OTRO"
"657","657","AHUMADA",NA,"INDEPENDENCIA",-33.4185974,-70.6635713,"","AHUMADA","AHUMADA"
"658","658","FARMAHORRO",NA,"LA GRANJA",-33.5580386,-70.6235524,"","FARMAHORRO","OTRO"
"659","659","ECONOFARMA",NA,"MAIPU",-33.532953131156,-70.7745679312134,"","ECONOFARMA","OTRO"
"660","660","SALCOBRAND",NA,"SAN MIGUEL",-33.490979,-70.6573761,"","SALCOBRAND","SALCOBRAND"
"661","661","LA BOTICA ITALIA",NA,"PROVIDENCIA",-33.4468525,-70.6271953,"","LA BOTICA ITALIA","OTRO"
"662","662","AHUMADA",NA,"PENALOLEN",-33.4760865,-70.5431413,"","AHUMADA","AHUMADA"
"663","663","OMEGA",NA,"LA FLORIDA",-33.5638265096133,-70.5849542571472,"","OMEGA","OTRO"
"664","664","CRUZ VERDE",NA,"LAS CONDES",-33.4095335,-70.5673523,"","CRUZ VERDE","CRUZ VERDE"
"665","665","KNOP",NA,"HUECHURABA",-33.347631,-70.6704192,"","KNOP","OTRO"
"666","666","JUMBO EL LLANO J513",NA,"SAN MIGUEL",-33.4867883,-70.6508589,"","JUMBO EL LLANO J513","OTRO"
"667","667","CRUZ VERDE",NA,"LA FLORIDA",-33.5188712,-70.6008749,"","CRUZ VERDE","CRUZ VERDE"
"668","668","SALCOBRAND",NA,"LAS CONDES",-33.4188645,-70.5721916,"","SALCOBRAND","SALCOBRAND"
"669","669","FARMATOTAL",NA,"PROVIDENCIA",-33.4311642,-70.6162772,"","FARMATOTAL","OTRO"
"670","670","JUMBO",NA,"PENALOLEN",-33.4880184,-70.5566759,"","JUMBO","OTRO"
"671","671","CRUZ VERDE",NA,"PROVIDENCIA",-33.4390756,-70.6157943,"","CRUZ VERDE","CRUZ VERDE"
"672","672","SALCOBRAND",NA,"LAS CONDES",-33.4155642088164,-70.5395290238037,"","SALCOBRAND","SALCOBRAND"
"673","673","CRUZ VERDE",NA,"CALERA DE TANGO",-33.6255747,-70.781462,"","CRUZ VERDE","CRUZ VERDE"
"674","674","SALCOBRAND",NA,"QUILICURA",-33.441217,-70.7541512,"","SALCOBRAND","SALCOBRAND"
"675","675","IBIZA",NA,"MAIPU",-33.5562226,-70.7931437,"","IBIZA","OTRO"
"676","676","SAINT GERMAIN",NA,"MAIPU",-33.4747329,-70.7488747,"","SAINT GERMAIN","OTRO"
"677","677","DEL CARMEN",NA,"MAIPU",-33.5168493,-70.7635388,"","DEL CARMEN","OTRO"
"678","678","SALCOBRAND",NA,"COLINA",-33.204695,-70.676266,"","SALCOBRAND","SALCOBRAND"
"679","679","AHUMADA",NA,"LA FLORIDA",-33.518401,-70.599124,"","AHUMADA","AHUMADA"
"680","680","ISLEiEEA",NA,"ISLA DE MAIPO",-33.753996,-70.902434,"","ISLEiEEA","OTRO"
"681","681","DiEEAZ",NA,"LO PRADO",-33.443623,-70.723448,"","DiEEAZ","OTRO"
"682","682","AHUMADA",NA,"LA FLORIDA",-33.5184,-70.599123,"","AHUMADA","AHUMADA"
"683","683","AHUMADA",NA,"NUNOA",-33.455672,-70.58563,"","AHUMADA","AHUMADA"
"684","684","AHUMADA",NA,"SANTIAGO",-33.44317,-70.649064,"","AHUMADA","AHUMADA"
"685","685","AHUMADA",NA,"BUIN",-33.734141,-70.749025,"","AHUMADA","AHUMADA"
"686","686","AHUMADA",NA,"RENCA",-33.397305,-70.761807,"","AHUMADA","AHUMADA"
"687","687","AHUMADA",NA,"PROVIDENCIA",-33.418056,-70.607297,"","AHUMADA","AHUMADA"
"688","688","FARMAMARKET",NA,"PENAFLOR",-33.601279,-70.860642,"","FARMAMARKET","OTRO"
"689","689","SOLUFAR",NA,"CERRILLOS",-33.491755,-70.714808,"","SOLUFAR","OTRO"
"690","690","VALVIC",NA,"PADRE HURTADO",-33.565517,-70.799506,"","VALVIC","OTRO"
"691","691","BELEN",NA,"PUDAHUEL",-33.444749,-70.754041,"","BELEN","OTRO"
"692","692","MEDICAL STORES",NA,"PUDAHUEL",-33.448542,-70.84299,"","MEDICAL STORES","OTRO"
"693","693","SU SALUD",NA,"SANTIAGO",-33.452457,-70.663262,"","SU SALUD","OTRO"
"694","694","LEMBACH",NA,"COLINA",-33.207506,-70.678188,"","LEMBACH","OTRO"
"695","695","DEL DR. SIMI",NA,"INDEPENDENCIA",-33.424567,-70.654489,"","DEL DR. SIMI","OTRO"
"696","696","CRUZ VERDE",NA,"LAS CONDES",-33.415884,-70.539431,"","CRUZ VERDE","CRUZ VERDE"
"697","697","CRUZ VERDE",NA,"HUECHURABA",-33.364142,-70.679158,"","CRUZ VERDE","CRUZ VERDE"
"698","698","SALCOBRAND",NA,"MACUL",-33.482241,-70.599307,"","SALCOBRAND","SALCOBRAND"
"699","699","CRUZ VERDE",NA,"TALAGANTE",-33.669991,-70.940531,"","CRUZ VERDE","CRUZ VERDE"
"700","700","DEL DR. SIMI",NA,"LA FLORIDA",-33.535352,-70.572471,"","DEL DR. SIMI","OTRO"
"701","701","DEL CARMEN",NA,"MAIPU",-33.509706,-70.758947,"","DEL CARMEN","OTRO"
"702","702","CRUZ VERDE",NA,"CERRILLOS",-33.517344,-70.716387,"","CRUZ VERDE","CRUZ VERDE"
"703","703","FARMATOP",NA,"PADRE HURTADO",-33.56303,-70.796775,"","FARMATOP","OTRO"
"704","704","ECONOFARMA",NA,"CONCHALI",-33.395043,-70657935,"","ECONOFARMA","OTRO"
"705","705","CRUZ VERDE",NA,"QUILICURA",-33.374177,-70.718153,"","CRUZ VERDE","CRUZ VERDE"
"706","706","HERRERA",NA,"PUENTE ALTO",-33.612546,-70.573888,"","HERRERA","OTRO"
"707","707","JUMBO MAIPU",NA,"MAIPU",-33.479687,-70.752152,"","JUMBO MAIPU","OTRO"
"708","708","DEL DR. SIMI",NA,"LA FLORIDA",-33.516661,-70.599949,"","DEL DR. SIMI","OTRO"
"709","709","DEL DR. SIMI",NA,"ESTACION CENTRAL",-33.454507,-70.679502,"","DEL DR. SIMI","OTRO"
"710","710","CRUZ VERDE",NA,"PENAFLOR",-33.608667,-70.856258,"","CRUZ VERDE","CRUZ VERDE"
"711","711","CRUZ VERDE",NA,"VITACURA",-33.398752,-70.598584,"","CRUZ VERDE","CRUZ VERDE"
"712","712","DEL DR. SIMI",NA,"SANTIAGO",-33.437929,-70.636741,"","DEL DR. SIMI","OTRO"
"713","713","SALCOBRAND",NA,"COLINA",-33.207196,-70.666266,"","SALCOBRAND","SALCOBRAND"
"714","Metropolitano Sur","",NA,"",NA,NA,"Zona Sur","","OTRO"
"715","Metropolitano Central","",NA,"",NA,NA,"Zona Central","","OTRO"
"716","Metropolitano Occidente","",NA,"",NA,NA,"Zona Occidente","","OTRO"
"717","Metropolitano Norte","",NA,"",NA,NA,"Zona Norte","","OTRO"
"718","Metropolitano Suroriente","",NA,"",NA,NA,"Zona Suroriente","","OTRO"
"719","Metropolitano Oriente","",NA,"",NA,NA,"Zona Oriente","","OTRO"
